Time	Speed(ms)	Daylight	
2021-09-07 08:48:03.128263	2.968301508193996	Morning
2021-09-07 08:48:18.112653	1.9846211705494126	Morning
2021-09-07 08:48:41.762508	1.9981756656172915	Morning
2021-09-07 08:48:42.770255	5.959653148186776	Morning
2021-09-07 08:49:39.988274	2.9827181311481277	Morning
2021-09-07 08:49:41.005786	2.9740514015217228	Morning
2021-09-07 08:49:42.738097	2.97693766391763	Morning
2021-09-07 08:49:43.785881	2.9597678752714356	Morning
2021-09-07 08:49:45.488898	1.9808099135574555	Morning
2021-09-07 08:49:46.583555	2.9798206545275394	Morning
2021-09-07 08:49:47.614739	16.98447618876347	Morning
2021-09-07 08:49:48.645930	1.94687750052079	Morning
2021-09-07 08:49:58.050593	0.995205101819434	Morning
2021-09-07 08:49:59.067129	2.956879821562159	Morning
2021-09-07 08:50:01.554276	1.9674698534431705	Morning
2021-09-07 08:50:05.128265	1.975062856375404	Morning
2021-09-07 08:50:06.262978	4.956747421995666	Morning
2021-09-07 08:50:07.269729	2.991429554326854	Morning
2021-09-07 08:50:08.286274	2.962556251536826	Morning
2021-09-07 08:50:09.472726	6.9528319877948	Morning
2021-09-07 08:50:12.211804	1.9981656839021777	Morning
2021-09-07 08:50:13.223465	7.930725116110773	Morning
2021-09-07 08:50:14.239012	1.9712532143747727	Morning
2021-09-07 08:50:15.413745	2.971164845177552	Morning
2021-09-07 08:50:17.373579	4.990557864520327	Morning
2021-09-07 08:50:18.378393	2.9943496621874526	Morning
2021-09-07 08:50:19.486721	2.974060246529768	Morning
2021-09-07 08:50:20.542326	5.780224311238105	Morning
2021-09-07 08:50:21.616471	4.951956121707196	Morning
2021-09-07 08:50:22.849798	2.9682780128763904	Morning
2021-09-07 08:50:24.222748	1.9846172318360387	Morning
2021-09-07 08:50:25.753899	2.9798236143075236	Morning
2021-09-07 08:50:26.800706	2.9943406960844006	Morning
2021-09-07 08:50:28.259599	2.9885121592598054	Morning
2021-09-07 08:50:29.270274	1.9865530225900876	Morning
2021-09-07 08:50:32.207587	1.9942863695512358	Morning
2021-09-07 08:50:35.645842	1.9923473936609484	Morning
2021-09-07 08:50:36.659449	2.9798206545275394	Morning
2021-09-07 08:50:37.880084	1.984605415789719	Morning
2021-09-07 08:50:38.926890	2.9943197753860926	Morning
2021-09-07 08:50:41.004875	1.980780486935267	Morning
2021-09-07 08:51:20.613680	1.9884570070739356	Morning
2021-09-07 08:51:21.629228	2.9798176947534354	Morning
2021-09-07 08:52:25.063645	0.9971431847756179	Morning
2021-09-07 08:52:26.067486	2.991426571446235	Morning
2021-09-07 08:52:27.083048	1.9769565939410232	Morning
2021-09-07 08:52:28.840749	11.930979284837218	Morning
2021-09-07 08:52:29.848494	4.971206770385924	Morning
2021-09-07 08:52:31.145286	3.95010620848068	Morning
2021-09-07 08:52:32.152058	7.961640814555472	Morning
2021-09-07 08:52:33.161777	1.9884886392672816	Morning
2021-09-07 08:52:34.395079	1.9923811345415132	Morning
2021-09-07 08:52:35.911585	4.971196885246879	Morning
2021-09-07 08:52:37.175173	2.979826574093388	Morning
2021-09-07 08:52:39.380110	1.9693587472515135	Morning
2021-09-07 08:52:40.958150	2.9856004490343073	Morning
2021-09-07 08:52:42.473675	1.9826753825076484	Morning
2021-09-07 08:52:45.565262	2.9856123341616754	Morning
2021-09-07 08:52:48.443984	7.992702662469166	Morning
2021-09-07 08:52:49.456614	2.971182500923543	Morning
2021-09-07 08:52:50.910626	0.9923086159180193	Morning
2021-09-07 08:52:52.939790	3.487966515521451	Morning
2021-09-07 08:52:53.957321	2.985564794219947	Morning
2021-09-07 08:52:55.379087	1.9769819985904118	Morning
2021-09-07 08:52:56.426872	4.94717407522475	Morning
2021-09-07 08:52:58.378894	2.991429554326854	Morning
2021-09-07 08:52:59.849508	1.988474800058859	Morning
2021-09-07 08:53:02.254624	1.9693568080664854	Morning
2021-09-07 08:53:26.391751	2.9798176947534354	Morning
2021-09-07 08:53:27.411219	2.971167787787312	Morning
2021-09-07 08:53:28.612312	2.985615305458302	Morning
2021-09-07 08:53:29.634716	2.997233553430184	Morning
2021-09-07 08:53:30.660033	2.962576730737326	Morning
2021-09-07 08:53:32.237078	2.9711795582846388	Morning
2021-09-07 08:53:33.301479	1.982677348010433	Morning
2021-09-07 08:53:34.317024	1.9943142101867577	Morning
2021-09-07 08:57:37.805347	15.98542129577825	Morning
2021-09-07 08:57:38.817001	3.961564897365757	Morning
2021-09-07 09:03:28.097248	2.976925847754058	Morning
2021-09-07 09:03:29.332519	2.9943825383580402	Morning
2021-09-07 09:03:30.378351	2.97981473498521	Morning
2021-09-07 09:03:31.394900	2.95683902081319	Morning
2021-09-07 09:03:39.488132	1.9788422189945107	Morning
2021-09-07 09:03:40.614023	2.974054349851892	Morning
2021-09-07 09:03:43.613834	2.962620615691816	Morning
2021-09-07 09:03:46.597040	4.952181733184371	Morning
2021-09-07 09:03:48.301032	1.9846192011907717	Morning
2021-09-07 09:03:50.163219	2.9972575093789184	Morning
2021-09-07 09:03:51.175848	1.9807863721897592	Morning
2021-09-07 09:03:55.145320	6.966435712736038	Morning
2021-09-07 09:03:58.988842	2.9711501322161804	Morning
2021-09-07 09:04:00.158671	1.9904082227744502	Morning
2021-09-07 09:04:01.176184	1.9712532143747727	Morning
2021-09-07 09:04:02.204440	1.9846192011907717	Morning
2021-09-07 09:04:03.273706	4.995668755189251	Morning
2021-09-07 09:04:04.286336	1.9827028999012615	Morning
2021-09-07 09:04:05.489385	1.9884728230448092	Morning
2021-09-07 09:04:09.130768	2.9826677178913332	Morning
2021-09-07 09:04:12.330744	1.9962251382635434	Morning
2021-09-07 09:04:13.339468	2.994376560818782	Morning
2021-09-07 09:04:14.347225	4.966392422477098	Morning
2021-09-07 09:04:17.348001	2.9885151363310793	Morning
2021-09-07 09:04:21.034286	4.9809181027483715	Morning
2021-09-07 09:04:22.051806	2.9769199397074484	Morning
2021-09-07 09:04:29.597225	1.9827205900576474	Morning
2021-09-07 09:04:37.966798	2.991429554326854	Morning
2021-09-07 09:04:41.274205	3.008418155683233	Morning
2021-09-07 09:04:42.301481	4.942396370304106	Morning
2021-09-07 09:04:44.112889	2.9943526509004017	Morning
2021-09-07 09:04:47.159568	2.9827151656152595	Morning
2021-09-07 09:04:48.222000	7.961632891097801	Morning
2021-09-07 09:04:49.254171	2.956900222358897	Morning
2021-09-07 09:04:58.363930	1.97696245649447	Morning
2021-09-07 09:05:01.190897	1.9731532765196733	Morning
2021-09-07 09:05:02.237713	2.971153074796798	Morning
2021-09-07 09:05:03.674135	4.932892924653021	Morning
2021-09-07 09:05:09.004851	3.961564897365757	Morning
2021-09-07 09:05:10.019440	1.9807706782554955	Morning
2021-09-07 09:05:12.641335	1.9942883581422806	Morning
2021-09-07 09:05:13.652015	2.991444468819177	Morning
2021-09-07 09:05:14.655854	4.995454136735571	Morning
2021-09-07 09:05:15.659698	1.996229123186301	Morning
2021-09-07 09:05:16.784626	2.9914385030044017	Morning
2021-09-07 09:05:17.800186	1.9731630099023185	Morning
2021-09-07 09:05:19.014953	0.9942374000294295	Morning
2021-09-07 09:05:20.037349	2.965434890911535	Morning
2021-09-07 09:05:21.113459	1.97694486893844	Morning
2021-09-07 09:05:22.710037	1.9962091987316084	Morning
2021-09-07 09:05:23.722659	1.988474800058859	Morning
2021-09-07 09:05:24.740186	2.979805855715814	Morning
2021-09-07 09:05:25.835804	1.99817965833126	Morning
2021-09-07 09:05:27.582781	1.9788324295016213	Morning
